bucket,hand_id,decision_idx,verb_abs_pos,rel_pos,abs_pos,projection,token
clean_legal_fold,99f6aac3,4,330,-100,230,-0.1045,.
clean_legal_fold,99f6aac3,4,330,-50,280,0.0969, for
clean_legal_fold,99f6aac3,4,330,-20,310,0.0100, a
clean_legal_fold,99f6aac3,4,330,-10,320,-1.0274, is
clean_legal_fold,99f6aac3,4,330,-5,325,-0.7721,JSON
clean_legal_fold,99f6aac3,4,330,-2,328,-1.4670,action
clean_legal_fold,99f6aac3,4,330,-1,329,-1.7419,""":"
clean_legal_fold,99f6aac3,4,330,0,330,-2.0213," """
clean_legal_fold,99f6aac3,4,330,1,331,0.2488,F
clean_legal_fold,99f6aac3,4,330,2,332,-0.8546,OLD
clean_legal_fold,7637e912,4,306,-300,6,0.1955, player
clean_legal_fold,7637e912,4,306,-200,106,-0.1415, is
clean_legal_fold,7637e912,4,306,-100,206,0.3737, (
clean_legal_fold,7637e912,4,306,-50,256,0.3910, opponent
clean_legal_fold,7637e912,4,306,-20,286,0.2529, no
clean_legal_fold,7637e912,4,306,-10,296,-0.0824, avoid
clean_legal_fold,7637e912,4,306,-5,301,-0.7644,JSON
clean_legal_fold,7637e912,4,306,-2,304,-1.4476,action
clean_legal_fold,7637e912,4,306,-1,305,-1.7331,""":"
clean_legal_fold,7637e912,4,306,0,306,-2.0474," """
clean_legal_fold,7637e912,4,306,1,307,0.2148,F
clean_legal_fold,7637e912,4,306,2,308,-0.8622,OLD
clean_legal_fold,aa9823da,4,328,-300,28,0.0485, followed
clean_legal_fold,aa9823da,4,328,-200,128,0.1522,Current
clean_legal_fold,aa9823da,4,328,-100,228,0.2563, your
clean_legal_fold,aa9823da,4,328,-50,278,0.1462, particularly
clean_legal_fold,aa9823da,4,328,-20,308,-0.1336, potential
clean_legal_fold,aa9823da,4,328,-10,318,-1.0825, is
clean_legal_fold,aa9823da,4,328,-5,323,-0.7728,JSON
clean_legal_fold,aa9823da,4,328,-2,326,-1.4864,action
clean_legal_fold,aa9823da,4,328,-1,327,-1.7884,""":"
clean_legal_fold,aa9823da,4,328,0,328,-2.0384," """
clean_legal_fold,aa9823da,4,328,1,329,0.2565,F
clean_legal_fold,aa9823da,4,328,2,330,-0.8458,OLD
clean_legal_fold,ff2290f0,4,323,-300,23,0.1723, RE
clean_legal_fold,ff2290f0,4,323,-200,123,-1.8418," """
clean_legal_fold,ff2290f0,4,323,-100,223,-0.0904,Choose
clean_legal_fold,ff2290f0,4,323,-50,273,0.2420, a
clean_legal_fold,ff2290f0,4,323,-20,303,0.1252, have
clean_legal_fold,ff2290f0,4,323,-10,313,-1.0515, is
clean_legal_fold,ff2290f0,4,323,-5,318,-0.7727,JSON
clean_legal_fold,ff2290f0,4,323,-2,321,-1.3970,action
clean_legal_fold,ff2290f0,4,323,-1,322,-1.6789,""":"
clean_legal_fold,ff2290f0,4,323,0,323,-1.9666," """
clean_legal_fold,ff2290f0,4,323,1,324,0.2698,F
clean_legal_fold,ff2290f0,4,323,2,325,-0.8420,OLD
clean_legal_fold,7bb97155,4,313,-300,13,0.2615,-by
clean_legal_fold,7bb97155,4,313,-200,113,-0.8089, so
clean_legal_fold,7bb97155,4,313,-100,213,0.5357, 
clean_legal_fold,7bb97155,4,313,-50,263,0.7715, check
clean_legal_fold,7bb97155,4,313,-20,293,0.2481, draw
clean_legal_fold,7bb97155,4,313,-10,303,-0.0754, avoid
clean_legal_fold,7bb97155,4,313,-5,308,-0.7751,JSON
clean_legal_fold,7bb97155,4,313,-2,311,-1.4270,action
clean_legal_fold,7bb97155,4,313,-1,312,-1.6818,""":"
clean_legal_fold,7bb97155,4,313,0,313,-2.0018," """
clean_legal_fold,7bb97155,4,313,1,314,0.2436,F
clean_legal_fold,7bb97155,4,313,2,315,-0.8642,OLD
clean_legal_fold,47193a37,4,322,-300,22,0.0886, write
clean_legal_fold,47193a37,4,322,-200,122,-1.2465,""":"
clean_legal_fold,47193a37,4,322,-100,222,-0.0883,Choose
clean_legal_fold,47193a37,4,322,-50,272,0.1154, not
clean_legal_fold,47193a37,4,322,-20,302,-0.1266, potential
clean_legal_fold,47193a37,4,322,-10,312,-1.0522, is
clean_legal_fold,47193a37,4,322,-5,317,-0.7756,JSON
clean_legal_fold,47193a37,4,322,-2,320,-1.4887,action
clean_legal_fold,47193a37,4,322,-1,321,-1.8218,""":"
clean_legal_fold,47193a37,4,322,0,322,-1.9947," """
clean_legal_fold,47193a37,4,322,1,323,0.2657,F
clean_legal_fold,47193a37,4,322,2,324,-0.8494,OLD
clean_legal_fold,2f52fd5d,4,312,-300,12,0.2923, step
clean_legal_fold,2f52fd5d,4,312,-200,112,-0.8836,","
clean_legal_fold,2f52fd5d,4,312,-100,212,0.5445, You
clean_legal_fold,2f52fd5d,4,312,-50,262,0.4897, and
clean_legal_fold,2f52fd5d,4,312,-20,292,0.2450, draw
clean_legal_fold,2f52fd5d,4,312,-10,302,-0.0797, avoid
clean_legal_fold,2f52fd5d,4,312,-5,307,-0.7725,JSON
clean_legal_fold,2f52fd5d,4,312,-2,310,-1.4332,action
clean_legal_fold,2f52fd5d,4,312,-1,311,-1.6936,""":"
clean_legal_fold,2f52fd5d,4,312,0,312,-1.9971," """
clean_legal_fold,2f52fd5d,4,312,1,313,0.2480,F
clean_legal_fold,2f52fd5d,4,312,2,314,-0.8662,OLD
clean_legal_fold,7a9da27b,8,340,-300,40,0.1482, JSON
clean_legal_fold,7a9da27b,8,340,-200,140,-0.0801,5
clean_legal_fold,7a9da27b,8,340,-100,240,0.5664, BET
clean_legal_fold,7a9da27b,8,340,-50,290,0.6116, turn
clean_legal_fold,7a9da27b,8,340,-20,320,-0.0649, 
clean_legal_fold,7a9da27b,8,340,-10,330,-0.0544, avoid
clean_legal_fold,7a9da27b,8,340,-5,335,-0.7556,JSON
clean_legal_fold,7a9da27b,8,340,-2,338,-1.4199,action
clean_legal_fold,7a9da27b,8,340,-1,339,-1.7326,""":"
clean_legal_fold,7a9da27b,8,340,0,340,-1.7485," """
clean_legal_fold,7a9da27b,8,340,1,341,0.1791,F
clean_legal_fold,7a9da27b,8,340,2,342,-0.8253,OLD
clean_legal_fold,115e352c,4,324,-300,24,0.1717,AS
clean_legal_fold,115e352c,4,324,-200,124,0.2309,F
clean_legal_fold,115e352c,4,324,-100,224,0.3914,2
clean_legal_fold,115e352c,4,324,-50,274,0.4819, board
clean_legal_fold,115e352c,4,324,-20,304,-0.1323, potential
clean_legal_fold,115e352c,4,324,-10,314,-1.0737, is
clean_legal_fold,115e352c,4,324,-5,319,-0.7769,JSON
clean_legal_fold,115e352c,4,324,-2,322,-1.5133,action
clean_legal_fold,115e352c,4,324,-1,323,-1.8509,""":"
clean_legal_fold,115e352c,4,324,0,324,-2.0141," """
clean_legal_fold,115e352c,4,324,1,325,0.2661,F
clean_legal_fold,115e352c,4,324,2,326,-0.8428,OLD
clean_legal_fold,cfefb1f7,4,335,-300,35,0.1875,4
clean_legal_fold,cfefb1f7,4,335,-200,135,0.1461,:
clean_legal_fold,cfefb1f7,4,335,-100,235,-0.2205, as
clean_legal_fold,cfefb1f7,4,335,-50,285,0.3253,6
clean_legal_fold,cfefb1f7,4,335,-20,315,0.2720, strong
clean_legal_fold,cfefb1f7,4,335,-10,325,-0.1074, avoid
clean_legal_fold,cfefb1f7,4,335,-5,330,-0.7748,JSON
clean_legal_fold,cfefb1f7,4,335,-2,333,-1.4777,action
clean_legal_fold,cfefb1f7,4,335,-1,334,-1.7687,""":"
clean_legal_fold,cfefb1f7,4,335,0,335,-2.0052," """
clean_legal_fold,cfefb1f7,4,335,1,336,0.2969,F
clean_legal_fold,cfefb1f7,4,335,2,337,-0.8609,OLD
clean_legal_fold,134242bf,4,322,-300,22,0.0886, write
clean_legal_fold,134242bf,4,322,-200,122,-1.2465,""":"
clean_legal_fold,134242bf,4,322,-100,222,0.5107, BET
clean_legal_fold,134242bf,4,322,-50,272,0.3087,.
clean_legal_fold,134242bf,4,322,-20,302,0.4772, bet
clean_legal_fold,134242bf,4,322,-10,312,-1.1657, is
clean_legal_fold,134242bf,4,322,-5,317,-0.7500,JSON
clean_legal_fold,134242bf,4,322,-2,320,-1.4327,action
clean_legal_fold,134242bf,4,322,-1,321,-1.6952,""":"
clean_legal_fold,134242bf,4,322,0,322,-1.9979," """
clean_legal_fold,134242bf,4,322,1,323,0.2551,F
clean_legal_fold,134242bf,4,322,2,324,-0.8752,OLD
clean_legal_fold,0306ad6b,4,320,-300,20,0.2523,".
"
clean_legal_fold,0306ad6b,4,320,-200,120,-0.6058," {"""
clean_legal_fold,0306ad6b,4,320,-100,220,0.3153,")

"
clean_legal_fold,0306ad6b,4,320,-50,270,0.5581, is
clean_legal_fold,0306ad6b,4,320,-20,300,-0.1464, potential
clean_legal_fold,0306ad6b,4,320,-10,310,-1.0275, is
clean_legal_fold,0306ad6b,4,320,-5,315,-0.7790,JSON
clean_legal_fold,0306ad6b,4,320,-2,318,-1.4845,action
clean_legal_fold,0306ad6b,4,320,-1,319,-1.8198,""":"
clean_legal_fold,0306ad6b,4,320,0,320,-1.9715," """
clean_legal_fold,0306ad6b,4,320,1,321,0.2572,F
clean_legal_fold,0306ad6b,4,320,2,322,-0.8379,OLD
illegal_fold,b2b2ff6a,1,285,-200,85,-0.0568,ING
illegal_fold,b2b2ff6a,1,285,-100,185,0.1020, '
illegal_fold,b2b2ff6a,1,285,-50,235,0.3158, opponent
illegal_fold,b2b2ff6a,1,285,-20,265,0.2513, no
illegal_fold,b2b2ff6a,1,285,-10,275,-0.0111, avoid
illegal_fold,b2b2ff6a,1,285,-5,280,-0.7351,JSON
illegal_fold,b2b2ff6a,1,285,-2,283,-1.3978,action
illegal_fold,b2b2ff6a,1,285,-1,284,-1.6348,""":"
illegal_fold,b2b2ff6a,1,285,0,285,-1.6844," """
illegal_fold,b2b2ff6a,1,285,1,286,0.2473,F
illegal_fold,b2b2ff6a,1,285,2,287,-0.8061,OLD
illegal_fold,b2b2ff6a,2,307,-300,7,10.3058,.
illegal_fold,b2b2ff6a,2,307,-200,107,-0.1913, weak
illegal_fold,b2b2ff6a,2,307,-100,207,0.4744,:
illegal_fold,b2b2ff6a,2,307,-50,257,-0.1299,7
illegal_fold,b2b2ff6a,2,307,-20,287,0.0989, pair
illegal_fold,b2b2ff6a,2,307,-10,297,0.1223, avoid
illegal_fold,b2b2ff6a,2,307,-5,302,-0.7358,JSON
illegal_fold,b2b2ff6a,2,307,-2,305,-1.3568,action
illegal_fold,b2b2ff6a,2,307,-1,306,-1.4417,""":"
illegal_fold,b2b2ff6a,2,307,0,307,-1.3937," """
illegal_fold,b2b2ff6a,2,307,1,308,0.2380,F
illegal_fold,b2b2ff6a,2,307,2,309,-0.7752,OLD
illegal_fold,276323bb,1,279,-200,79,-0.1826,"}

"
illegal_fold,276323bb,1,279,-100,179,0.9004,K
illegal_fold,276323bb,1,279,-50,229,-0.1808,ING
illegal_fold,276323bb,1,279,-20,259,0.2330, no
illegal_fold,276323bb,1,279,-10,269,-0.0004, avoid
illegal_fold,276323bb,1,279,-5,274,-0.7254,JSON
illegal_fold,276323bb,1,279,-2,277,-1.3707,action
illegal_fold,276323bb,1,279,-1,278,-1.4951,""":"
illegal_fold,276323bb,1,279,0,279,-1.5724," """
illegal_fold,276323bb,1,279,1,280,0.2689,F
illegal_fold,276323bb,1,279,2,281,-0.8246,OLD
illegal_fold,276323bb,2,283,-200,83,0.0835,AS
illegal_fold,276323bb,2,283,-100,183,0.7443,_OR
illegal_fold,276323bb,2,283,-50,233,-0.1000,[/INST]
illegal_fold,276323bb,2,283,-20,263,-0.0315, hand
illegal_fold,276323bb,2,283,-10,273,-1.1635, is
illegal_fold,276323bb,2,283,-5,278,-0.7714,JSON
illegal_fold,276323bb,2,283,-2,281,-1.3620,action
illegal_fold,276323bb,2,283,-1,282,-1.6605,""":"
illegal_fold,276323bb,2,283,0,283,-1.4689," """
illegal_fold,276323bb,2,283,1,284,0.1632,F
illegal_fold,276323bb,2,283,2,285,-0.8574,OLD
illegal_fold,a4f238cd,2,290,-200,90,0.2930, pre
illegal_fold,a4f238cd,2,290,-100,190,0.3162,_
illegal_fold,a4f238cd,2,290,-50,240,0.3830, board
illegal_fold,a4f238cd,2,290,-20,270,0.0928, not
illegal_fold,a4f238cd,2,290,-10,280,-0.9013, is
illegal_fold,a4f238cd,2,290,-5,285,-0.7589,JSON
illegal_fold,a4f238cd,2,290,-2,288,-1.2995,action
illegal_fold,a4f238cd,2,290,-1,289,-1.4185,""":"
illegal_fold,a4f238cd,2,290,0,290,-1.3121," """
illegal_fold,a4f238cd,2,290,1,291,0.2552,F
illegal_fold,a4f238cd,2,290,2,292,-0.7996,OLD
illegal_fold,6f403582,1,285,-200,85,-0.0568,ING
illegal_fold,6f403582,1,285,-100,185,0.2219,B
illegal_fold,6f403582,1,285,-50,235,0.2305, called
illegal_fold,6f403582,1,285,-20,265,0.3809, draw
illegal_fold,6f403582,1,285,-10,275,-0.1029, avoid
illegal_fold,6f403582,1,285,-5,280,-0.7655,JSON
illegal_fold,6f403582,1,285,-2,283,-1.3319,action
illegal_fold,6f403582,1,285,-1,284,-1.3738,""":"
illegal_fold,6f403582,1,285,0,285,-1.4561," """
illegal_fold,6f403582,1,285,1,286,0.2312,F
illegal_fold,6f403582,1,285,2,287,-0.8218,OLD
illegal_fold,6f403582,2,276,-200,76,0.2086,I
illegal_fold,6f403582,2,276,-100,176,0.2071, Legal
illegal_fold,6f403582,2,276,-50,226,-0.1686," """
illegal_fold,6f403582,2,276,-20,256,0.1422, have
illegal_fold,6f403582,2,276,-10,266,-0.3694,'s
illegal_fold,6f403582,2,276,-5,271,-0.7555,JSON
illegal_fold,6f403582,2,276,-2,274,-1.4175,action
illegal_fold,6f403582,2,276,-1,275,-1.6606,""":"
illegal_fold,6f403582,2,276,0,276,-1.7402," """
illegal_fold,6f403582,2,276,1,277,0.2608,F
illegal_fold,6f403582,2,276,2,278,-0.8089,OLD
illegal_fold,49af524b,5,324,-300,24,0.1717,AS
illegal_fold,49af524b,5,324,-200,124,0.2309,F
illegal_fold,49af524b,5,324,-100,224,-0.0901,.
illegal_fold,49af524b,5,324,-50,274,-0.0355, a
illegal_fold,49af524b,5,324,-20,304,0.2727, for
illegal_fold,49af524b,5,324,-10,314,-0.0897,'s
illegal_fold,49af524b,5,324,-5,319,-0.7326,JSON
illegal_fold,49af524b,5,324,-2,322,-1.3926,action
illegal_fold,49af524b,5,324,-1,323,-1.6134,""":"
illegal_fold,49af524b,5,324,0,324,-1.5793," """
illegal_fold,49af524b,5,324,1,325,0.2831,F
illegal_fold,49af524b,5,324,2,326,-0.7830,OLD
illegal_fold,49af524b,7,315,-300,15,0.1921,","
illegal_fold,49af524b,7,315,-200,115,-1.0126, is
illegal_fold,49af524b,7,315,-100,215,0.2909,2
illegal_fold,49af524b,7,315,-50,265,0.3262,","
illegal_fold,49af524b,7,315,-20,295,0.0695,","
illegal_fold,49af524b,7,315,-10,305,-1.1598, is
illegal_fold,49af524b,7,315,-5,310,-0.7454,JSON
illegal_fold,49af524b,7,315,-2,313,-1.3138,action
illegal_fold,49af524b,7,315,-1,314,-1.4642,""":"
illegal_fold,49af524b,7,315,0,315,-1.5401," """
illegal_fold,49af524b,7,315,1,316,0.2496,F
illegal_fold,49af524b,7,315,2,317,-0.8195,OLD
illegal_fold,eedb32c6,1,280,-200,80,-0.0172,Example
illegal_fold,eedb32c6,1,280,-100,180,0.7281,_OR
illegal_fold,eedb32c6,1,280,-50,230,0.3032,:
illegal_fold,eedb32c6,1,280,-20,260,0.1617, no
illegal_fold,eedb32c6,1,280,-10,270,0.0333, avoid
illegal_fold,eedb32c6,1,280,-5,275,-0.7226,JSON
illegal_fold,eedb32c6,1,280,-2,278,-1.3858,action
illegal_fold,eedb32c6,1,280,-1,279,-1.4985,""":"
illegal_fold,eedb32c6,1,280,0,280,-1.5456," """
illegal_fold,eedb32c6,1,280,1,281,0.2823,F
illegal_fold,eedb32c6,1,280,2,282,-0.8102,OLD
illegal_fold,eedb32c6,2,300,-300,0,6.7505,<s>
illegal_fold,eedb32c6,2,300,-200,100,0.2513, a
illegal_fold,eedb32c6,2,300,-100,200,0.3871, (
illegal_fold,eedb32c6,2,300,-50,250,0.4913, have
illegal_fold,eedb32c6,2,300,-20,280,0.4951, board
illegal_fold,eedb32c6,2,300,-10,290,-0.4437, action
illegal_fold,eedb32c6,2,300,-5,295,-0.7503,JSON
illegal_fold,eedb32c6,2,300,-2,298,-1.3371,action
illegal_fold,eedb32c6,2,300,-1,299,-1.4757,""":"
illegal_fold,eedb32c6,2,300,0,300,-1.6188," """
illegal_fold,eedb32c6,2,300,1,301,0.2517,F
illegal_fold,eedb32c6,2,300,2,302,-0.7916,OLD
illegal_fold,f3f391d6,1,279,-200,79,-0.1826,"}

"
illegal_fold,f3f391d6,1,279,-100,179,0.8988,K
illegal_fold,f3f391d6,1,279,-50,229,-0.1853,ING
illegal_fold,f3f391d6,1,279,-20,259,0.2084, little
illegal_fold,f3f391d6,1,279,-10,269,-0.0336, avoid
illegal_fold,f3f391d6,1,279,-5,274,-0.7293,JSON
illegal_fold,f3f391d6,1,279,-2,277,-1.3748,action
illegal_fold,f3f391d6,1,279,-1,278,-1.5023,""":"
illegal_fold,f3f391d6,1,279,0,279,-1.5492," """
illegal_fold,f3f391d6,1,279,1,280,0.2599,F
illegal_fold,f3f391d6,1,279,2,281,-0.8237,OLD
illegal_fold,f3f391d6,2,301,-300,1,0.5874,[INST]
illegal_fold,f3f391d6,2,301,-200,101,0.1669, strong
illegal_fold,f3f391d6,2,301,-100,201,0.4435,")
"
illegal_fold,f3f391d6,2,301,-50,251,0.2703,.
illegal_fold,f3f391d6,2,301,-20,281,0.0356,suit
illegal_fold,f3f391d6,2,301,-10,291,-0.3082, action
illegal_fold,f3f391d6,2,301,-5,296,-0.7458,JSON
illegal_fold,f3f391d6,2,301,-2,299,-1.3178,action
illegal_fold,f3f391d6,2,301,-1,300,-1.4732,""":"
illegal_fold,f3f391d6,2,301,0,301,-1.5788," """
illegal_fold,f3f391d6,2,301,1,302,0.2664,F
illegal_fold,f3f391d6,2,301,2,303,-0.7860,OLD
illegal_fold,454e22e9,1,283,-200,83,0.0835,AS
illegal_fold,454e22e9,1,283,-100,183,0.1592,"',"
illegal_fold,454e22e9,1,283,-50,233,0.0781, have
illegal_fold,454e22e9,1,283,-20,263,0.2206, no
illegal_fold,454e22e9,1,283,-10,273,-0.5271,'s
illegal_fold,454e22e9,1,283,-5,278,-0.7401,JSON
illegal_fold,454e22e9,1,283,-2,281,-1.4150,action
illegal_fold,454e22e9,1,283,-1,282,-1.6547,""":"
illegal_fold,454e22e9,1,283,0,283,-1.6773," """
illegal_fold,454e22e9,1,283,1,284,0.2399,F
illegal_fold,454e22e9,1,283,2,285,-0.7984,OLD
illegal_fold,454e22e9,2,280,-200,80,-0.0172,Example
illegal_fold,454e22e9,2,280,-100,180,0.4837,CH
illegal_fold,454e22e9,2,280,-50,230,0.6418,O
illegal_fold,454e22e9,2,280,-20,260,-0.0893, hand
illegal_fold,454e22e9,2,280,-10,270,-0.6513,'s
illegal_fold,454e22e9,2,280,-5,275,-0.7431,JSON
illegal_fold,454e22e9,2,280,-2,278,-1.3733,action
illegal_fold,454e22e9,2,280,-1,279,-1.5140,""":"
illegal_fold,454e22e9,2,280,0,280,-1.6229," """
illegal_fold,454e22e9,2,280,1,281,0.2628,F
illegal_fold,454e22e9,2,280,2,282,-0.8166,OLD
illegal_fold,3572764f,1,279,-200,79,-0.1826,"}

"
illegal_fold,3572764f,1,279,-100,179,0.9116,K
illegal_fold,3572764f,1,279,-50,229,-0.1936,ING
illegal_fold,3572764f,1,279,-20,259,0.3666, draw
illegal_fold,3572764f,1,279,-10,269,-0.1111, avoid
illegal_fold,3572764f,1,279,-5,274,-0.7675,JSON
illegal_fold,3572764f,1,279,-2,277,-1.3319,action
illegal_fold,3572764f,1,279,-1,278,-1.4719,""":"
illegal_fold,3572764f,1,279,0,279,-1.4919," """
illegal_fold,3572764f,1,279,1,280,0.2373,F
illegal_fold,3572764f,1,279,2,281,-0.8477,OLD
illegal_fold,3572764f,2,292,-200,92,0.2216,op
illegal_fold,3572764f,2,292,-100,192,0.1719,I
illegal_fold,3572764f,2,292,-50,242,0.8305, your
illegal_fold,3572764f,2,292,-20,272,0.2893, and
illegal_fold,3572764f,2,292,-10,282,-0.6629,'s
illegal_fold,3572764f,2,292,-5,287,-0.7483,JSON
illegal_fold,3572764f,2,292,-2,290,-1.4317,action
illegal_fold,3572764f,2,292,-1,291,-1.6009,""":"
illegal_fold,3572764f,2,292,0,292,-1.6756," """
illegal_fold,3572764f,2,292,1,293,0.2732,F
illegal_fold,3572764f,2,292,2,294,-0.8032,OLD
illegal_fold,751736f7,1,283,-200,83,0.0835,AS
illegal_fold,751736f7,1,283,-100,183,0.2020,B
illegal_fold,751736f7,1,283,-50,233,0.2309, called
illegal_fold,751736f7,1,283,-20,263,0.5690, a
illegal_fold,751736f7,1,283,-10,273,-0.0767, avoid
illegal_fold,751736f7,1,283,-5,278,-0.7701,JSON
illegal_fold,751736f7,1,283,-2,281,-1.3082,action
illegal_fold,751736f7,1,283,-1,282,-1.4035,""":"
illegal_fold,751736f7,1,283,0,283,-1.3065," """
illegal_fold,751736f7,1,283,1,284,0.2641,F
illegal_fold,751736f7,1,283,2,285,-0.8010,OLD
illegal_fold,751736f7,2,289,-200,89,0.3765, raised
illegal_fold,751736f7,2,289,-100,189,0.2145,I
illegal_fold,751736f7,2,289,-50,239,0.4321, a
illegal_fold,751736f7,2,289,-20,269,0.0131,","
illegal_fold,751736f7,2,289,-10,279,-0.4058, action
illegal_fold,751736f7,2,289,-5,284,-0.7624,JSON
illegal_fold,751736f7,2,289,-2,287,-1.3645,action
illegal_fold,751736f7,2,289,-1,288,-1.5216,""":"
illegal_fold,751736f7,2,289,0,289,-1.6939," """
illegal_fold,751736f7,2,289,1,290,0.2562,F
illegal_fold,751736f7,2,289,2,291,-0.8057,OLD
illegal_fold,d8ee7de6,1,269,-200,69,-0.0416, |
illegal_fold,d8ee7de6,1,269,-100,169,0.1836, 
illegal_fold,d8ee7de6,1,269,-50,219,-0.2333,Y
illegal_fold,d8ee7de6,1,269,-20,249,0.0277, being
illegal_fold,d8ee7de6,1,269,-10,259,-0.0029, avoid
illegal_fold,d8ee7de6,1,269,-5,264,-0.7411,JSON
illegal_fold,d8ee7de6,1,269,-2,267,-1.3679,action
illegal_fold,d8ee7de6,1,269,-1,268,-1.4888,""":"
illegal_fold,d8ee7de6,1,269,0,269,-1.4767," """
illegal_fold,d8ee7de6,1,269,1,270,0.2358,F
illegal_fold,d8ee7de6,1,269,2,271,-0.8054,OLD
illegal_fold,2181c7ce,1,271,-200,71,0.2536,B
illegal_fold,2181c7ce,1,271,-100,171,0.4579,"
"
illegal_fold,2181c7ce,1,271,-50,221,0.2392,_CH
illegal_fold,2181c7ce,1,271,-20,251,0.0438, weak
illegal_fold,2181c7ce,1,271,-10,261,0.0111, avoid
illegal_fold,2181c7ce,1,271,-5,266,-0.7424,JSON
illegal_fold,2181c7ce,1,271,-2,269,-1.3403,action
illegal_fold,2181c7ce,1,271,-1,270,-1.4766,""":"
illegal_fold,2181c7ce,1,271,0,271,-1.5509," """
illegal_fold,2181c7ce,1,271,1,272,0.2132,F
illegal_fold,2181c7ce,1,271,2,273,-0.7988,OLD
illegal_fold,592aa918,1,283,-200,83,0.0835,AS
illegal_fold,592aa918,1,283,-100,183,0.3128,_CALL
illegal_fold,592aa918,1,283,-50,233,0.4327, Since
illegal_fold,592aa918,1,283,-20,263,0.3470, draw
illegal_fold,592aa918,1,283,-10,273,-0.1173, avoid
illegal_fold,592aa918,1,283,-5,278,-0.7670,JSON
illegal_fold,592aa918,1,283,-2,281,-1.3286,action
illegal_fold,592aa918,1,283,-1,282,-1.5048,""":"
illegal_fold,592aa918,1,283,0,283,-1.4911," """
illegal_fold,592aa918,1,283,1,284,0.2250,F
illegal_fold,592aa918,1,283,2,285,-0.8320,OLD
illegal_fold,592aa918,2,329,-300,29,0.0586, by
illegal_fold,592aa918,2,329,-200,129,0.1684, poker
illegal_fold,592aa918,2,329,-100,229,0.3487,_CH
illegal_fold,592aa918,2,329,-50,279,0.3521,.
illegal_fold,592aa918,2,329,-20,309,0.3911, straight
illegal_fold,592aa918,2,329,-10,319,-0.0903, avoid
illegal_fold,592aa918,2,329,-5,324,-0.7474,JSON
illegal_fold,592aa918,2,329,-2,327,-1.3450,action
illegal_fold,592aa918,2,329,-1,328,-1.5157,""":"
illegal_fold,592aa918,2,329,0,329,-1.4763," """
illegal_fold,592aa918,2,329,1,330,-0.4049,F
illegal_fold,592aa918,2,329,2,331,-0.7923,OLD
illegal_fold,9529648d,1,278,-200,78,0.2264,""""
illegal_fold,9529648d,1,278,-100,178,0.2444,EC
illegal_fold,9529648d,1,278,-50,228,0.2245,ON
illegal_fold,9529648d,1,278,-20,258,0.1974, no
illegal_fold,9529648d,1,278,-10,268,-0.0552, avoid
illegal_fold,9529648d,1,278,-5,273,-0.7350,JSON
illegal_fold,9529648d,1,278,-2,276,-1.3736,action
illegal_fold,9529648d,1,278,-1,277,-1.5881,""":"
illegal_fold,9529648d,1,278,0,278,-1.6714," """
illegal_fold,9529648d,1,278,1,279,0.2529,F
illegal_fold,9529648d,1,278,2,280,-0.8186,OLD
illegal_fold,9529648d,2,311,-300,11,0.3585, situation
illegal_fold,9529648d,2,311,-200,111,0.2376, potential
illegal_fold,9529648d,2,311,-100,211,0.5555, your
illegal_fold,9529648d,2,311,-50,261,0.1508, of
illegal_fold,9529648d,2,311,-20,291,0.1436, you
illegal_fold,9529648d,2,311,-10,301,-0.2427, is
illegal_fold,9529648d,2,311,-5,306,-0.6747,JSON
illegal_fold,9529648d,2,311,-2,309,-1.2030,action
illegal_fold,9529648d,2,311,-1,310,-0.7745,""":"
illegal_fold,9529648d,2,311,0,311,-0.6101," """
illegal_fold,9529648d,2,311,1,312,0.2094,F
illegal_fold,9529648d,2,311,2,313,-0.8571,OLD
illegal_fold,102d86aa,1,269,-200,69,-0.0416, |
illegal_fold,102d86aa,1,269,-100,169,0.1744, 
illegal_fold,102d86aa,1,269,-50,219,-0.2352,Y
illegal_fold,102d86aa,1,269,-20,249,-0.0029, being
illegal_fold,102d86aa,1,269,-10,259,-0.0177, avoid
illegal_fold,102d86aa,1,269,-5,264,-0.7430,JSON
illegal_fold,102d86aa,1,269,-2,267,-1.3720,action
illegal_fold,102d86aa,1,269,-1,268,-1.5424,""":"
illegal_fold,102d86aa,1,269,0,269,-1.5583," """
illegal_fold,102d86aa,1,269,1,270,0.2331,F
illegal_fold,102d86aa,1,269,2,271,-0.8090,OLD
illegal_fold,102d86aa,2,305,-300,5,0.2191, poker
illegal_fold,102d86aa,2,305,-200,105,0.1892, hand
illegal_fold,102d86aa,2,305,-100,205,0.4649,:
illegal_fold,102d86aa,2,305,-50,255,0.3632, likely
illegal_fold,102d86aa,2,305,-20,285,0.3398, little
illegal_fold,102d86aa,2,305,-10,295,-0.5111, action
illegal_fold,102d86aa,2,305,-5,300,-0.7519,JSON
illegal_fold,102d86aa,2,305,-2,303,-1.3449,action
illegal_fold,102d86aa,2,305,-1,304,-1.4714,""":"
illegal_fold,102d86aa,2,305,0,305,-1.6335," """
illegal_fold,102d86aa,2,305,1,306,-0.0741,F
illegal_fold,102d86aa,2,305,2,307,-0.7911,OLD
illegal_fold,43e31fb5,1,290,-200,90,0.2930, pre
illegal_fold,43e31fb5,1,290,-100,190,0.2401,SE
illegal_fold,43e31fb5,1,290,-50,240,0.4659, they
